user_id,age,gender,education_level,employment_status,job_title,monthly_income_usd,monthly_expenses_usd,savings_usd,has_loan,loan_type,loan_amount_usd,loan_term_months,monthly_emi_usd,loan_interest_rate_pct,debt_to_income_ratio,credit_score,savings_to_income_ratio,region,record_date
U18647,35,Female,High School,Self-employed,Teacher,534.45,271.86,42104.37,Yes,Business,82649.36,120,2124.04,29.1,3.97,818,6.57,Africa,2024-10-07
U04673,54,Female,Other,Employed,Unemployed,6905.17,4249.22,773606.1,Yes,Education,4799.64,360,36.33,8.33,0.01,425,9.34,Europe,2022-07-19
U21000,33,Female,Bachelor,Student,Manager,2705.09,1374.87,205055.99,Yes,Home,327916.99,60,8669.56,19.9,3.2,525,6.32,North America,2024-12-09
U27672,55,Male,Bachelor,Employed,Teacher,4345.07,2563.77,359048.48,No,None,0.0,0,0.0,0.0,0.0,705,6.89,North America,2023-04-16
U09903,46,Male,High School,Self-employed,Unemployed,3455.58,2882.64,392540.37,No,None,0.0,0,0.0,0.0,0.0,546,9.47,North America,2021-12-25
U05274,37,Female,Master,Unemployed,Manager,2125.06,1614.06,52359.99,No,None,0.0,0,0.0,0.0,0.0,500,2.05,Africa,2025-01-21
U09761,45,Male,Master,Self-employed,Accountant,5475.77,4768.32,535044.56,No,None,0.0,0,0.0,0.0,0.0,822,8.14,Asia,2024-02-13
U25183,44,Male,Master,Student,Teacher,4114.15,2972.66,35814.67,No,None,0.0,0,0.0,0.0,0.0,421,0.73,Asia,2022-05-19
U24316,45,Female,Master,Employed,Accountant,4796.63,1833.35,423234.61,Yes,Home,121476.46,12,10972.86,15.15,2.29,800,7.35,Asia,2021-11-08
U29573,31,Female,High School,Self-employed,Manager,3676.23,3293.45,318028.99,Yes,Education,260701.73,60,5267.4,7.85,1.43,681,7.21,Other,2022-10-21
U30792,56,Other,High School,Unemployed,Driver,1830.32,1144.87,17449.22,No,None,0.0,0,0.0,0.0,0.0,681,0.79,Africa,2024-11-01
U11232,33,Other,Master,Employed,Unemployed,3405.76,1328.96,267634.88,No,None,0.0,0,0.0,0.0,0.0,420,6.55,Other,2024-03-18
U20060,45,Male,Bachelor,Student,Teacher,4611.38,2706.62,497508.57,No,None,0.0,0,0.0,0.0,0.0,425,8.99,Asia,2024-03-23
U00860,67,Male,PhD,Self-employed,Teacher,4470.27,3849.49,11612.39,No,None,0.0,0,0.0,0.0,0.0,577,0.22,Asia,2024-10-22
U09846,18,Female,High School,Unemployed,Teacher,3809.89,2875.2,424619.48,Yes,Education,64201.74,120,666.0,4.52,0.17,387,9.29,Africa,2024-11-01
U28002,64,Male,High School,Self-employed,Doctor,3329.75,2717.46,227523.95,Yes,Business,261945.05,12,25267.73,27.91,7.59,381,5.69,Other,2025-07-02
U08021,30,Male,Bachelor,Employed,Driver,4573.73,3506.11,336940.84,No,None,0.0,0,0.0,0.0,0.0,567,6.14,Asia,2023-06-15
U24572,65,Female,High School,Employed,Teacher,5970.61,4524.02,160678.69,No,None,0.0,0,0.0,0.0,0.0,313,2.24,Europe,2025-05-16
U03916,25,Male,Bachelor,Employed,Student,5769.54,3078.94,681141.26,Yes,Car,373011.12,24,18634.86,18.07,3.23,817,9.84,Other,2022-06-28
U24357,41,Male,Bachelor,Employed,Student,7499.27,4653.67,26421.25,No,None,0.0,0,0.0,0.0,0.0,688,0.29,Europe,2025-01-18
U03985,69,Male,Bachelor,Student,Teacher,2503.37,779.81,114776.38,No,None,0.0,0,0.0,0.0,0.0,635,3.82,Africa,2023-03-09
U04331,48,Female,Bachelor,Self-employed,Student,3210.11,1090.15,149114.03,Yes,Education,279110.0,120,5593.43,21.07,1.74,459,3.87,Africa,2024-04-03
U10665,46,Female,High School,Employed,Doctor,6833.95,5944.62,259009.41,No,None,0.0,0,0.0,0.0,0.0,677,3.16,Asia,2024-05-18
U26972,20,Male,Master,Employed,Engineer,3290.58,2494.06,122629.15,Yes,Education,360751.06,60,7361.44,8.27,2.24,363,3.11,Asia,2024-12-31
U07814,51,Female,Bachelor,Unemployed,Doctor,4531.86,2383.57,391026.64,Yes,Business,139399.57,12,13417.45,27.48,2.96,535,7.19,Africa,2023-06-14
U30577,23,Female,Master,Employed,Teacher,3779.33,1921.57,341654.96,No,None,0.0,0,0.0,0.0,0.0,832,7.53,North America,2022-04-28
U04964,49,Male,Bachelor,Employed,Student,1666.05,689.23,45758.46,Yes,Car,472682.05,60,12360.68,19.38,7.42,655,2.29,Africa,2024-10-29
U08052,49,Female,Bachelor,Student,Teacher,2691.08,2371.64,309975.11,Yes,Education,67581.35,60,1240.96,3.88,0.46,330,9.6,Europe,2024-05-16
U27415,46,Male,Bachelor,Employed,Teacher,5454.47,3214.98,369027.8,No,None,0.0,0,0.0,0.0,0.0,699,5.64,North America,2022-08-02
U11440,43,Female,High School,Unemployed,Student,4832.98,1670.71,264840.25,No,None,0.0,0,0.0,0.0,0.0,617,4.57,Other,2022-08-12
U26310,28,Female,Bachelor,Student,Doctor,7300.33,2975.26,304362.79,No,None,0.0,0,0.0,0.0,0.0,705,3.47,North America,2023-11-25
U03672,26,Male,Bachelor,Employed,Manager,2332.03,1394.37,14599.44,Yes,Education,382849.69,12,36179.88,23.88,15.51,466,0.52,Other,2023-04-26
U13258,68,Female,Master,Employed,Salesperson,4336.9,3349.29,92215.35,No,None,0.0,0,0.0,0.0,0.0,773,1.77,Asia,2021-11-17
U16951,62,Male,Bachelor,Employed,Student,6234.89,5190.24,598807.85,No,None,0.0,0,0.0,0.0,0.0,630,8.0,Europe,2024-05-21
U08819,37,Male,Bachelor,Employed,Manager,5528.63,4676.97,52011.07,No,None,0.0,0,0.0,0.0,0.0,445,0.78,Asia,2023-04-02
U27265,50,Male,Master,Employed,Doctor,2784.49,2249.66,142324.14,No,None,0.0,0,0.0,0.0,0.0,734,4.26,Other,2024-09-26
U05477,34,Male,Bachelor,Employed,Accountant,1894.89,1020.24,171510.56,No,None,0.0,0,0.0,0.0,0.0,324,7.54,Europe,2024-10-18
U00932,20,Male,Bachelor,Unemployed,Accountant,1628.28,1005.11,147769.43,No,None,0.0,0,0.0,0.0,0.0,655,7.56,Other,2024-05-01
U29163,22,Male,PhD,Self-employed,Driver,4617.37,3636.8,204112.79,Yes,Business,148970.6,60,3580.07,15.46,0.78,835,3.68,Asia,2021-12-28
U28507,32,Male,Master,Employed,Salesperson,2490.0,758.5,64346.03,No,None,0.0,0,0.0,0.0,0.0,713,2.15,Other,2025-03-13
U20243,30,Male,High School,Employed,Unemployed,4720.82,2759.92,550215.93,Yes,Business,130241.79,360,1268.95,11.29,0.27,556,9.71,Asia,2025-04-28
U07720,26,Female,Bachelor,Employed,Manager,8630.66,7647.15,146963.27,No,None,0.0,0,0.0,0.0,0.0,693,1.42,Other,2024-10-19
U02106,47,Female,High School,Student,Driver,6847.77,5062.25,736684.1,No,None,0.0,0,0.0,0.0,0.0,562,8.97,Other,2022-02-20
U21298,46,Male,Master,Employed,Manager,4753.34,2678.85,198974.51,Yes,Home,395673.91,120,5308.06,10.36,1.12,561,3.49,North America,2022-07-18
U30366,24,Female,Bachelor,Employed,Unemployed,2084.12,1389.47,191740.12,Yes,Home,306879.93,36,10124.05,11.53,4.86,677,7.67,Africa,2022-04-22
U21174,67,Male,Bachelor,Employed,Unemployed,2640.37,2152.07,229318.43,No,None,0.0,0,0.0,0.0,0.0,650,7.24,Other,2025-07-07
U07432,20,Female,Master,Employed,Driver,4134.94,1395.19,361432.16,Yes,Home,195729.81,180,1700.72,6.46,0.41,444,7.28,Other,2022-02-06
U14546,62,Female,High School,Employed,Teacher,3652.31,2566.93,317801.86,Yes,Business,21850.06,360,230.15,12.32,0.06,554,7.25,Asia,2022-06-23
U02177,37,Female,High School,Self-employed,Doctor,5559.13,4716.32,392792.03,Yes,Education,298164.19,12,27813.3,21.35,5.0,710,5.89,Africa,2022-01-15
U22380,33,Male,Bachelor,Employed,Unemployed,1042.18,728.73,89621.71,No,None,0.0,0,0.0,0.0,0.0,500,7.17,Africa,2021-12-16
U24009,45,Female,Bachelor,Self-employed,Doctor,5207.0,3979.56,33928.78,Yes,Home,450336.09,240,6808.33,17.59,1.31,850,0.54,Europe,2024-11-05
U24020,58,Other,Bachelor,Self-employed,Engineer,7902.74,3851.18,91824.34,No,None,0.0,0,0.0,0.0,0.0,434,0.97,North America,2022-02-17
U04776,34,Female,PhD,Employed,Driver,3714.5,1554.0,256462.22,No,None,0.0,0,0.0,0.0,0.0,791,5.75,North America,2024-01-07
U31097,57,Male,High School,Employed,Doctor,500.0,340.28,26834.56,No,None,0.0,0,0.0,0.0,0.0,812,4.47,Africa,2024-06-08
U16669,29,Male,Bachelor,Student,Teacher,3305.2,2501.47,360529.28,No,None,0.0,0,0.0,0.0,0.0,463,9.09,Asia,2024-05-13
U19469,47,Female,Bachelor,Unemployed,Student,500.0,392.27,24061.97,No,None,0.0,0,0.0,0.0,0.0,562,4.01,Other,2021-09-14
U20287,52,Male,Bachelor,Self-employed,Unemployed,3727.85,3068.81,366846.18,No,None,0.0,0,0.0,0.0,0.0,363,8.2,Europe,2023-02-06
U06331,62,Male,Master,Employed,Teacher,500.0,438.37,58449.32,No,None,0.0,0,0.0,0.0,0.0,735,9.74,Asia,2023-04-13
U27687,29,Female,Bachelor,Unemployed,Student,6275.11,4513.22,219012.0,No,None,0.0,0,0.0,0.0,0.0,479,2.91,Europe,2024-10-19
U14122,19,Male,Bachelor,Employed,Salesperson,2643.87,1190.41,73800.68,No,None,0.0,0,0.0,0.0,0.0,494,2.33,Asia,2025-03-19
U31943,40,Male,Master,Employed,Engineer,2876.58,1448.52,201997.57,No,None,0.0,0,0.0,0.0,0.0,668,5.85,Europe,2024-10-24
U18777,18,Female,High School,Self-employed,Accountant,3539.97,1776.54,304028.68,No,None,0.0,0,0.0,0.0,0.0,401,7.16,North America,2021-10-21
U15478,54,Male,Bachelor,Unemployed,Accountant,500.0,152.6,15169.07,No,None,0.0,0,0.0,0.0,0.0,370,2.53,North America,2025-03-30
U13559,22,Female,High School,Employed,Manager,2793.88,1730.45,25419.57,No,None,0.0,0,0.0,0.0,0.0,458,0.76,Other,2022-06-06
U12093,40,Male,Bachelor,Employed,Accountant,6688.85,4926.7,166555.35,Yes,Home,376444.8,120,9399.62,28.1,1.41,623,2.08,Africa,2024-11-02
U13875,22,Male,Bachelor,Self-employed,Engineer,500.0,340.76,2300.28,No,None,0.0,0,0.0,0.0,0.0,464,0.38,Other,2024-07-20
U11384,31,Female,Bachelor,Student,Salesperson,3925.15,2993.3,329662.28,No,None,0.0,0,0.0,0.0,0.0,743,7.0,North America,2022-12-24
U26754,63,Male,Bachelor,Employed,Engineer,3567.53,2138.77,252032.91,No,None,0.0,0,0.0,0.0,0.0,396,5.89,North America,2023-06-08
U16258,53,Male,Master,Self-employed,Doctor,4914.1,3660.22,310532.83,No,None,0.0,0,0.0,0.0,0.0,840,5.27,Africa,2025-04-21
U26943,45,Female,Bachelor,Self-employed,Student,3490.27,1319.33,120330.58,No,None,0.0,0,0.0,0.0,0.0,388,2.87,Africa,2023-12-11
U31024,29,Male,Master,Unemployed,Accountant,5477.42,3346.11,409438.54,No,None,0.0,0,0.0,0.0,0.0,786,6.23,Africa,2025-01-16
U01910,22,Female,High School,Employed,Manager,3444.12,1988.91,393588.13,Yes,Car,369746.79,24,17780.57,14.16,5.16,405,9.52,Other,2024-05-07
U21880,64,Male,Bachelor,Self-employed,Unemployed,6397.64,5032.2,441985.55,Yes,Car,228070.71,60,4182.8,3.83,0.65,818,5.76,Africa,2022-04-03
U31634,27,Male,Master,Unemployed,Doctor,2554.61,1282.84,126897.03,No,None,0.0,0,0.0,0.0,0.0,669,4.14,Other,2021-08-01
U07640,28,Male,Master,Employed,Driver,4973.49,1868.27,64717.43,No,None,0.0,0,0.0,0.0,0.0,434,1.08,Europe,2022-05-10
U16102,18,Male,Bachelor,Employed,Accountant,2835.24,2280.31,243357.16,No,None,0.0,0,0.0,0.0,0.0,546,7.15,Europe,2024-10-23
U28985,28,Female,High School,Self-employed,Engineer,10153.29,5562.62,646739.11,No,None,0.0,0,0.0,0.0,0.0,548,5.31,Asia,2024-09-25
U18843,49,Other,Master,Employed,Unemployed,4053.6,1951.92,386531.87,Yes,Business,151242.28,360,1867.7,14.63,0.46,660,7.95,North America,2025-01-07
U20301,54,Female,Bachelor,Student,Unemployed,2453.25,1958.84,28648.09,Yes,Education,227055.67,120,2200.86,3.08,0.9,638,0.97,Asia,2024-03-14
U06238,61,Female,Bachelor,Student,Doctor,3549.93,1373.71,165659.3,No,None,0.0,0,0.0,0.0,0.0,673,3.89,Africa,2024-06-16
U17265,31,Male,High School,Student,Manager,5467.66,4194.84,629078.23,No,None,0.0,0,0.0,0.0,0.0,423,9.59,Asia,2024-12-07
U05453,47,Female,Master,Employed,Teacher,5617.99,4983.1,331285.58,No,None,0.0,0,0.0,0.0,0.0,769,4.91,North America,2023-10-06
U14594,23,Female,High School,Self-employed,Teacher,3741.2,2984.24,340713.63,Yes,Car,480537.79,24,23641.29,16.49,6.32,410,7.59,Europe,2022-02-26
U20886,67,Female,Bachelor,Student,Manager,3272.53,2088.94,248355.83,No,None,0.0,0,0.0,0.0,0.0,577,6.32,Africa,2024-09-07
U02025,25,Female,Bachelor,Employed,Salesperson,2891.57,1342.1,199564.28,No,None,0.0,0,0.0,0.0,0.0,426,5.75,Other,2021-10-09
U05187,66,Male,Master,Self-employed,Student,3021.75,1588.3,26739.1,Yes,Education,302787.68,24,14433.51,13.27,4.78,661,0.74,Asia,2024-06-15
U22440,26,Female,Bachelor,Employed,Teacher,1508.45,1311.53,49634.98,Yes,Business,123241.95,60,3199.0,19.03,2.12,456,2.74,Asia,2021-10-03
U15671,49,Male,Bachelor,Student,Engineer,9736.56,5573.7,533176.96,No,None,0.0,0,0.0,0.0,0.0,463,4.56,North America,2022-12-27
U02981,44,Female,PhD,Employed,Student,4503.89,3128.32,66566.31,Yes,Business,1453.47,180,15.99,10.41,0.0,712,1.23,Asia,2021-08-24
U10411,67,Male,Bachelor,Self-employed,Doctor,5521.93,2072.58,309371.64,No,None,0.0,0,0.0,0.0,0.0,365,4.67,North America,2023-03-03
U01073,68,Female,Bachelor,Self-employed,Teacher,2283.57,1769.64,261932.79,No,None,0.0,0,0.0,0.0,0.0,696,9.56,Asia,2024-07-26
U05789,31,Female,Bachelor,Self-employed,Driver,4365.82,2979.74,70586.61,Yes,Car,223285.12,12,20218.72,15.62,4.63,553,1.35,Asia,2021-08-04
U01824,58,Male,Bachelor,Employed,Doctor,7362.19,4314.23,876340.52,No,None,0.0,0,0.0,0.0,0.0,772,9.92,Europe,2025-04-29
U26844,23,Male,Master,Employed,Unemployed,4409.99,1431.87,209209.66,No,None,0.0,0,0.0,0.0,0.0,704,3.95,Africa,2023-07-22
U00472,65,Female,Master,Self-employed,Unemployed,5360.46,2208.26,126303.08,Yes,Home,473950.24,360,10151.44,25.69,1.89,711,1.96,Other,2023-03-04
U05829,32,Female,Master,Unemployed,Accountant,2796.86,2451.03,175144.95,No,None,0.0,0,0.0,0.0,0.0,304,5.22,Europe,2023-07-09
U32275,24,Male,Bachelor,Employed,Accountant,1790.57,1514.91,75209.16,No,None,0.0,0,0.0,0.0,0.0,419,3.5,Asia,2023-02-15
U31245,47,Male,PhD,Unemployed,Manager,3095.72,1563.2,359774.85,No,None,0.0,0,0.0,0.0,0.0,681,9.68,Africa,2021-08-19
U14283,40,Female,High School,Employed,Student,5852.3,4258.59,535344.6,No,None,0.0,0,0.0,0.0,0.0,676,7.62,Africa,2024-02-26
U12111,36,Other,Bachelor,Employed,Student,2240.63,1427.38,195468.5,No,None,0.0,0,0.0,0.0,0.0,584,7.27,Asia,2024-07-10
U07094,22,Female,Bachelor,Employed,Accountant,2754.72,1603.61,128932.6,Yes,Education,349466.58,12,30460.98,8.38,11.06,446,3.9,Asia,2023-10-27
U20378,19,Female,High School,Employed,Student,8138.77,3899.6,205493.28,No,None,0.0,0,0.0,0.0,0.0,594,2.1,Other,2024-09-20
U29240,35,Female,Master,Employed,Accountant,2251.77,1907.3,172369.16,No,None,0.0,0,0.0,0.0,0.0,511,6.38,Africa,2023-05-09
U06328,69,Male,High School,Student,Unemployed,2518.54,867.35,90810.98,Yes,Car,220885.99,360,1160.25,4.81,0.46,451,3.0,Africa,2025-07-18
U21715,63,Female,Master,Self-employed,Driver,3762.24,1694.38,10518.34,Yes,Car,283385.45,12,24613.27,7.71,6.54,431,0.23,Other,2024-03-07
U17662,51,Female,Master,Self-employed,Accountant,3314.35,1675.44,29265.97,No,None,0.0,0,0.0,0.0,0.0,324,0.74,Other,2024-02-23
U26426,39,Female,High School,Employed,Manager,5833.51,2501.23,195281.09,No,None,0.0,0,0.0,0.0,0.0,391,2.79,Other,2023-07-08
U26952,61,Male,High School,Employed,Driver,4711.08,3630.8,303234.03,Yes,Home,1857.24,180,44.9,28.59,0.01,568,5.36,Europe,2022-10-12
U01457,18,Female,Bachelor,Self-employed,Driver,2413.37,745.18,182025.72,Yes,Home,252570.1,300,6005.88,28.51,2.49,684,6.29,North America,2024-04-30
U26181,53,Female,High School,Unemployed,Unemployed,1328.26,448.72,35387.22,No,None,0.0,0,0.0,0.0,0.0,660,2.22,Europe,2023-10-03
U31490,51,Female,Bachelor,Student,Engineer,3460.5,3090.52,335846.4,No,None,0.0,0,0.0,0.0,0.0,732,8.09,Other,2025-06-24
U20003,59,Other,Bachelor,Employed,Accountant,2865.94,1379.88,30769.25,No,None,0.0,0,0.0,0.0,0.0,376,0.89,Africa,2023-12-28
U00578,36,Female,Master,Self-employed,Unemployed,3914.3,1716.76,377602.26,No,None,0.0,0,0.0,0.0,0.0,438,8.04,Africa,2022-03-22
U04725,23,Male,Other,Self-employed,Teacher,5965.88,4771.43,583726.15,No,None,0.0,0,0.0,0.0,0.0,506,8.15,Other,2022-11-07
U08013,20,Female,Master,Employed,Manager,3467.1,1619.88,394601.07,Yes,Car,296568.81,24,14791.61,17.9,4.27,735,9.48,Asia,2024-05-26
U18666,65,Male,High School,Self-employed,Teacher,2391.83,948.98,65432.05,Yes,Business,495316.99,240,9630.06,23.09,4.03,546,2.28,North America,2022-10-31
U08697,26,Female,Bachelor,Employed,Driver,7512.41,2699.65,641176.88,No,None,0.0,0,0.0,0.0,0.0,362,7.11,North America,2024-04-29
U00599,60,Male,Master,Employed,Doctor,2784.86,1886.83,234703.48,No,None,0.0,0,0.0,0.0,0.0,608,7.02,Asia,2022-03-29
U30608,27,Female,Master,Self-employed,Accountant,1255.14,746.76,16834.82,Yes,Car,8332.28,120,127.43,13.61,0.1,519,1.12,North America,2025-04-17
U12599,51,Other,PhD,Employed,Teacher,4645.6,3337.7,188096.23,No,None,0.0,0,0.0,0.0,0.0,479,3.37,Asia,2022-11-14
U31701,37,Male,Bachelor,Employed,Unemployed,6197.12,3312.29,522494.95,Yes,Home,392436.86,12,36650.61,21.58,5.91,817,7.03,Europe,2023-03-21
U22197,31,Male,Bachelor,Self-employed,Teacher,7338.8,5712.93,436528.71,Yes,Car,160563.11,120,4104.04,28.91,0.56,663,4.96,North America,2025-02-12
U07676,56,Male,Bachelor,Employed,Accountant,5335.23,3240.61,160978.02,No,None,0.0,0,0.0,0.0,0.0,451,2.51,Europe,2025-01-25
U29332,53,Female,Bachelor,Employed,Student,5591.68,4733.58,333894.95,Yes,Education,105771.99,360,2119.77,24.03,0.38,731,4.98,Other,2022-05-15
U00122,48,Female,Bachelor,Self-employed,Teacher,5014.03,4510.86,34735.15,No,None,0.0,0,0.0,0.0,0.0,388,0.58,Other,2023-03-25
U11887,51,Male,Other,Employed,Teacher,3231.08,1347.55,360959.62,No,None,0.0,0,0.0,0.0,0.0,825,9.31,Other,2022-04-03
U19454,46,Male,Master,Employed,Manager,5591.58,4432.77,220329.74,Yes,Education,474624.1,300,2373.54,3.49,0.42,700,3.28,Africa,2023-03-09
U30524,33,Female,Bachelor,Unemployed,Manager,2037.51,643.69,169516.09,Yes,Education,164091.76,24,7536.46,9.53,3.7,507,6.93,North America,2022-09-08
U15984,52,Male,High School,Employed,Student,2969.31,2312.32,273897.03,No,None,0.0,0,0.0,0.0,0.0,340,7.69,North America,2024-02-15
U11969,56,Male,Master,Student,Driver,1825.9,1406.25,74644.99,No,None,0.0,0,0.0,0.0,0.0,632,3.41,Other,2023-05-01
U25298,54,Male,High School,Unemployed,Driver,4061.04,3286.67,257181.03,Yes,Education,215729.43,360,2144.58,11.55,0.53,711,5.28,North America,2022-02-16
U20120,35,Female,High School,Employed,Teacher,3503.06,2605.55,83578.25,Yes,Education,85951.15,300,567.52,6.26,0.16,515,1.99,Africa,2023-02-13
U01241,63,Other,Master,Self-employed,Engineer,6293.93,5271.17,722541.1,No,None,0.0,0,0.0,0.0,0.0,323,9.57,Asia,2023-11-02
U10074,67,Male,Bachelor,Employed,Student,3322.46,2141.28,62071.02,No,None,0.0,0,0.0,0.0,0.0,406,1.56,Other,2022-05-15
U27655,65,Female,High School,Unemployed,Doctor,6133.84,5010.53,299987.99,Yes,Business,122295.12,12,11789.65,27.79,1.92,670,4.08,Other,2023-09-30
U23504,36,Male,Bachelor,Student,Teacher,7510.45,2553.32,832148.85,No,None,0.0,0,0.0,0.0,0.0,777,9.23,North America,2021-09-07
U03935,18,Male,Bachelor,Employed,Engineer,3681.25,1800.05,341839.57,No,None,0.0,0,0.0,0.0,0.0,577,7.74,Africa,2023-10-30
U12099,29,Female,Bachelor,Employed,Unemployed,6058.72,3825.03,439616.61,Yes,Home,340696.76,12,30998.84,16.54,5.12,353,6.05,Europe,2024-03-31
U14823,51,Female,Bachelor,Employed,Student,4638.31,2080.17,318183.59,Yes,Business,339306.42,120,7096.71,22.36,1.53,743,5.72,Africa,2022-08-30
U28979,67,Male,PhD,Employed,Engineer,2421.94,728.88,20184.79,Yes,Home,316141.94,120,5090.8,14.95,2.1,789,0.69,Other,2024-02-29
U19575,68,Female,Bachelor,Self-employed,Student,4815.73,1856.53,98633.86,Yes,Education,86949.91,240,2097.43,28.85,0.44,422,1.71,Other,2022-12-11
U13460,25,Female,Bachelor,Unemployed,Driver,4925.35,1589.92,461321.39,No,None,0.0,0,0.0,0.0,0.0,780,7.81,Europe,2023-07-20
U11346,18,Female,Bachelor,Self-employed,Salesperson,7152.74,3459.29,523924.0,Yes,Education,78421.61,180,638.28,5.44,0.09,525,6.1,Europe,2025-07-04
U08484,19,Female,High School,Unemployed,Salesperson,4461.88,3378.75,403540.13,Yes,Education,209880.98,240,3286.03,18.29,0.74,365,7.54,Europe,2021-09-30
U21239,20,Female,Master,Employed,Unemployed,1787.47,1471.56,184541.3,No,None,0.0,0,0.0,0.0,0.0,483,8.6,Other,2021-10-23
U15948,20,Female,Bachelor,Unemployed,Student,3845.49,1707.0,307328.46,No,None,0.0,0,0.0,0.0,0.0,605,6.66,North America,2021-09-01
U10301,33,Male,Bachelor,Unemployed,Accountant,4108.99,1944.52,427279.53,No,None,0.0,0,0.0,0.0,0.0,707,8.67,North America,2024-06-13
U20950,36,Female,Master,Unemployed,Engineer,7670.92,4885.67,378843.04,Yes,Business,295516.98,300,3310.71,12.9,0.43,731,4.12,North America,2025-07-14
U25421,19,Male,PhD,Unemployed,Engineer,5676.27,4763.18,604881.15,Yes,Car,453399.67,36,14157.75,7.76,2.49,846,8.88,Europe,2021-08-25
U08990,44,Male,Master,Student,Accountant,4957.3,1831.3,307174.7,Yes,Education,365871.56,36,14147.54,22.92,2.85,651,5.16,Africa,2022-09-06
U05112,57,Female,Master,Unemployed,Accountant,4752.62,4008.54,43643.11,Yes,Car,385834.6,240,7085.3,21.74,1.49,427,0.77,North America,2024-12-11
U05184,65,Female,Bachelor,Student,Salesperson,5694.39,3596.5,238810.18,Yes,Car,182498.55,12,15633.28,5.12,2.75,634,3.49,Asia,2024-06-18
U27161,33,Male,PhD,Employed,Salesperson,3550.1,2114.13,159417.84,Yes,Home,354628.51,240,2182.76,4.18,0.61,555,3.74,Other,2024-02-22
U27003,64,Male,Bachelor,Employed,Accountant,3279.18,2454.71,99483.79,No,None,0.0,0,0.0,0.0,0.0,699,2.53,North America,2023-10-19
U01566,58,Female,High School,Employed,Student,4509.81,3649.18,178635.51,No,None,0.0,0,0.0,0.0,0.0,747,3.3,Europe,2022-10-24
U01011,35,Female,Bachelor,Employed,Student,3190.65,1751.82,60343.38,No,None,0.0,0,0.0,0.0,0.0,526,1.58,Africa,2022-06-08
U16999,64,Male,Master,Employed,Engineer,2570.62,1150.24,241544.73,No,None,0.0,0,0.0,0.0,0.0,836,7.83,Asia,2025-07-07
U08032,52,Male,Bachelor,Student,Teacher,3100.4,2784.48,31923.11,No,None,0.0,0,0.0,0.0,0.0,726,0.86,North America,2024-04-09
U17590,53,Male,Bachelor,Self-employed,Engineer,6431.78,2956.33,331659.86,No,None,0.0,0,0.0,0.0,0.0,797,4.3,Africa,2024-03-25
U22635,62,Female,Bachelor,Student,Salesperson,1654.27,1348.17,159315.16,No,None,0.0,0,0.0,0.0,0.0,609,8.03,North America,2024-07-01
U17503,26,Female,High School,Employed,Accountant,1932.81,1025.19,107868.92,No,None,0.0,0,0.0,0.0,0.0,510,4.65,Asia,2023-01-20
U11718,61,Male,Bachelor,Employed,Student,5209.68,2615.49,483344.32,No,None,0.0,0,0.0,0.0,0.0,452,7.73,North America,2025-05-06
U00137,33,Female,Master,Student,Student,1815.37,1625.65,202100.99,No,None,0.0,0,0.0,0.0,0.0,585,9.28,Other,2025-02-05
U28053,64,Male,Master,Employed,Student,596.61,477.62,71254.94,No,None,0.0,0,0.0,0.0,0.0,591,9.95,North America,2024-04-28
U09372,43,Female,Other,Employed,Driver,904.07,282.19,101428.95,Yes,Car,482790.37,300,9459.04,23.44,10.46,639,9.35,Africa,2024-08-22
U28682,32,Female,Bachelor,Employed,Accountant,3187.86,2244.62,278665.26,Yes,Car,90162.97,60,2634.26,24.77,0.83,408,7.28,Africa,2023-04-02
U31498,67,Female,Master,Self-employed,Salesperson,4368.75,1849.64,407224.88,Yes,Education,463874.57,120,9873.99,22.9,2.26,341,7.77,Europe,2025-01-25
U30186,68,Female,Bachelor,Self-employed,Teacher,2327.25,1288.71,66845.9,No,None,0.0,0,0.0,0.0,0.0,465,2.39,Africa,2022-08-18
U17255,42,Male,High School,Employed,Driver,2544.2,2009.52,58237.51,No,None,0.0,0,0.0,0.0,0.0,634,1.91,Other,2024-03-08
U28081,30,Female,High School,Employed,Salesperson,3497.12,2939.87,334988.82,No,None,0.0,0,0.0,0.0,0.0,592,7.98,Europe,2025-02-22
U12227,41,Female,High School,Employed,Unemployed,1404.99,656.11,123810.57,No,None,0.0,0,0.0,0.0,0.0,583,7.34,Asia,2023-01-21
U15297,62,Female,Other,Self-employed,Salesperson,3803.71,1758.15,27088.63,No,None,0.0,0,0.0,0.0,0.0,530,0.59,Other,2023-09-07
U23648,33,Male,Bachelor,Employed,Unemployed,6525.49,4405.29,481774.9,Yes,Education,57746.91,12,4986.54,6.62,0.76,391,6.15,Asia,2024-12-16
U30107,53,Female,Master,Employed,Doctor,6568.93,3995.91,567967.59,No,None,0.0,0,0.0,0.0,0.0,701,7.21,Africa,2023-08-02
U16484,32,Male,Master,Employed,Salesperson,5873.81,1929.58,665749.28,No,None,0.0,0,0.0,0.0,0.0,346,9.45,Africa,2025-02-02
U14087,51,Male,Bachelor,Employed,Accountant,5558.98,2152.23,581555.21,No,None,0.0,0,0.0,0.0,0.0,509,8.72,North America,2022-02-23
U03064,52,Female,Bachelor,Employed,Teacher,586.18,208.13,23245.07,No,None,0.0,0,0.0,0.0,0.0,658,3.3,Other,2025-05-05
